household_id,login_frequency_monthly,mobile_app_sessions,customer_service_calls_30d
HH_33981,20,7,1
HH_33982,12,6,2
HH_33983,11,7,0
HH_33984,13,5,0
HH_33985,10,1,2
HH_33986,9,9,3
HH_33987,13,3,2
HH_33988,11,3,2
HH_33989,9,3,0
HH_33990,14,7,1
HH_33991,9,2,2
HH_33992,6,4,2
HH_33993,12,3,1
HH_33994,10,4,2
HH_33995,9,6,2
HH_33996,10,5,2
HH_33997,13,7,2
HH_33998,11,2,0
HH_33999,15,6,1
HH_34000,9,6,2
HH_34001,12,6,1
HH_34002,16,3,0
HH_34003,8,4,0
HH_34004,24,3,0
HH_34005,11,5,2
HH_34006,8,6,4
HH_34007,7,3,1
HH_34008,18,5,2
HH_34009,7,9,0
HH_34010,14,2,2
HH_34011,15,4,1
HH_34012,11,7,0
HH_34013,13,4,0
HH_34014,13,9,0
HH_34015,15,4,1
HH_34016,5,4,2
HH_34017,19,3,1
HH_34018,13,5,0
HH_34019,13,3,0
HH_34020,13,3,1
HH_34021,7,7,1
HH_34022,14,2,1
HH_34023,6,3,2
HH_34024,12,7,1
HH_34025,18,6,2
HH_34026,11,9,1
HH_34027,12,4,3
HH_34028,8,6,2
HH_34029,11,6,1
HH_34030,14,3,1
HH_34031,8,12,0
HH_34032,15,3,0
HH_34033,17,5,1
HH_34034,12,5,0
HH_34035,14,3,3
HH_34036,9,6,3
HH_34037,10,4,1
HH_34038,10,5,0
HH_34039,22,7,1
HH_34040,14,1,0
HH_34041,12,8,0
HH_34042,15,9,1
HH_34043,13,4,0
HH_34044,11,8,1
HH_34045,11,5,0
HH_34046,18,6,2
HH_34047,7,6,2
HH_34048,19,6,0
HH_34049,14,5,2
HH_34050,10,9,2
HH_34051,13,6,0
HH_34052,13,5,3
HH_34053,12,5,1
HH_34054,18,3,0
HH_34055,12,6,1
HH_34056,11,4,1
HH_34057,11,5,1
HH_34058,9,4,0
HH_34059,12,5,1
HH_34060,7,6,2
HH_34061,13,4,1
HH_34062,13,4,1
HH_34063,7,7,1
HH_34064,16,8,1
HH_34065,15,6,0
HH_34066,10,8,0
HH_34067,14,5,1
HH_34068,13,5,0
HH_34069,14,6,1
HH_34070,4,7,2
HH_34071,15,4,0
HH_34072,13,6,0
HH_34073,9,2,1
HH_34074,15,7,0
HH_34075,11,7,0
HH_34076,10,8,0
HH_34077,8,10,1
HH_34078,7,3,1
HH_34079,7,6,1
HH_34080,11,3,2
HH_34081,10,4,0
HH_34082,14,2,1
HH_34083,9,5,1
HH_34084,13,8,0
HH_34085,12,3,0
HH_34086,8,5,0
HH_34087,11,6,0
HH_34088,17,6,1
HH_34089,10,3,1
HH_34090,13,5,1
HH_34091,6,6,1
HH_34092,13,4,1
HH_34093,13,6,1
HH_34094,10,7,2
HH_34095,8,6,0
HH_34096,9,8,1
HH_34097,12,5,0
HH_34098,9,4,2
HH_34099,12,3,0
HH_34100,12,6,0
HH_34101,15,6,0
HH_34102,12,6,2
HH_34103,12,3,1
HH_34104,8,2,0
HH_34105,7,3,0
HH_34106,13,4,1
HH_34107,13,2,0
HH_34108,14,7,2
HH_34109,13,3,0
HH_34110,16,2,0
HH_34111,11,5,0
HH_34112,16,8,1
HH_34113,10,8,0
HH_34114,14,8,0
HH_34115,16,7,0
HH_34116,11,3,1
HH_34117,10,7,3
HH_34118,19,5,1
HH_34119,6,5,3
HH_34120,14,4,0
HH_34121,16,7,0
HH_34122,17,2,0
HH_34123,12,5,0
HH_34124,6,5,1
HH_34125,11,3,2
HH_34126,19,3,0
HH_34127,11,4,1
HH_34128,12,6,0
HH_34129,6,5,1
HH_34130,16,10,1
HH_34131,13,6,0
HH_34132,5,5,1
HH_34133,19,8,1
HH_34134,9,3,0
HH_34135,13,7,1
HH_34136,12,2,3
HH_34137,15,3,0
HH_34138,8,5,0
HH_34139,4,3,3
HH_34140,14,2,1
HH_34141,12,5,0
HH_34142,13,5,2
HH_34143,12,5,0
HH_34144,12,4,2
HH_34145,8,6,1
HH_34146,9,0,1
HH_34147,14,7,2
HH_34148,10,4,0
HH_34149,8,4,3
HH_34150,10,4,0
HH_34151,8,6,1
HH_34152,16,5,0
HH_34153,10,5,1
HH_34154,9,4,2
HH_34155,9,5,0
HH_34156,10,3,2
HH_34157,18,6,0
HH_34158,18,3,1
HH_34159,15,4,2
HH_34160,6,5,2
HH_34161,18,10,2
HH_34162,7,3,0
HH_34163,8,2,1
HH_34164,11,2,1
HH_34165,6,11,3
HH_34166,11,4,2
HH_34167,15,5,1
HH_34168,16,12,0
HH_34169,7,4,0
HH_34170,19,6,0
HH_34171,11,10,0
HH_34172,9,5,1
HH_34173,13,4,3
HH_34174,11,4,3
HH_34175,11,3,1
HH_34176,15,1,0
HH_34177,12,7,0
HH_34178,15,2,0
HH_34179,14,3,0
HH_34180,5,5,2
HH_34181,21,4,0
HH_34182,14,6,1
HH_34183,12,4,0
HH_34184,9,6,1
HH_34185,10,2,0
HH_34186,14,1,1
HH_34187,12,8,1
HH_34188,12,6,1
HH_34189,11,5,0
HH_34190,11,4,2
HH_34191,11,9,0
HH_34192,14,7,1
HH_34193,16,5,1
HH_34194,14,6,0
HH_34195,11,9,0
HH_34196,7,5,0
HH_34197,16,10,0
HH_34198,7,8,2
HH_34199,16,6,0
HH_34200,14,6,2
HH_34201,9,5,0
HH_34202,14,4,2
HH_34203,10,5,0
HH_34204,9,3,1
HH_34205,13,7,1
HH_34206,9,6,1
HH_34207,3,4,2
HH_34208,15,7,1
HH_34209,6,3,1
HH_34210,13,4,2
HH_34211,13,4,0
HH_34212,9,3,0
HH_34213,17,4,0
HH_34214,10,3,2
HH_34215,12,7,2
HH_34216,13,6,0
HH_34217,10,5,1
HH_34218,8,4,0
HH_34219,9,6,2
HH_34220,8,10,1
HH_34221,15,5,3
HH_34222,6,6,2
HH_34223,9,2,0
HH_34224,14,5,0
HH_34225,9,2,1
HH_34226,8,8,0
HH_34227,15,3,0
HH_34228,10,3,1
HH_34229,8,5,1
HH_34230,11,7,0
HH_34231,16,2,0
HH_34232,14,4,3
HH_34233,13,8,0
HH_34234,13,4,1
HH_34235,16,10,1
HH_34236,4,4,0
HH_34237,15,4,0
HH_34238,11,6,0
HH_34239,9,2,1
HH_34240,16,3,1
HH_34241,9,4,1
HH_34242,12,5,2
HH_34243,10,5,0
HH_34244,10,3,1
HH_34245,13,5,0
HH_34246,14,4,2
HH_34247,13,5,3
HH_34248,15,5,3
HH_34249,10,6,2
HH_34250,14,5,1
HH_34251,8,4,1
HH_34252,9,4,0
HH_34253,14,3,3
HH_34254,14,4,1
HH_34255,11,4,0
HH_34256,9,6,0
HH_34257,12,6,0
HH_34258,9,5,2
HH_34259,12,5,0
HH_34260,8,9,0
HH_34261,15,4,2
HH_34262,11,6,0
HH_34263,16,3,0
HH_34264,14,6,1
HH_34265,7,5,0
HH_34266,17,2,1
HH_34267,11,5,0
HH_34268,7,5,0
HH_34269,16,2,1
HH_34270,9,3,0
HH_34271,14,4,2
HH_34272,14,4,0
HH_34273,15,5,2
HH_34274,7,3,1
HH_34275,11,4,2
HH_34276,11,3,2
HH_34277,13,7,0
HH_34278,12,6,1
HH_34279,9,6,0
HH_34280,13,1,0
HH_34281,9,9,0
HH_34282,11,3,0
HH_34283,7,2,0
HH_34284,12,5,2
HH_34285,10,4,1
HH_34286,10,6,0
HH_34287,16,2,0
HH_34288,13,2,0
HH_34289,13,7,2
HH_34290,7,8,0
HH_34291,5,5,1
HH_34292,9,3,0
HH_34293,13,10,2
HH_34294,5,7,0
HH_34295,16,9,1
HH_34296,9,8,1
HH_34297,11,2,1
HH_34298,12,3,2
HH_34299,9,5,1
HH_34300,10,5,1
HH_34301,6,3,0
HH_34302,13,5,3
HH_34303,12,5,1
HH_34304,11,8,0
HH_34305,18,3,2
HH_34306,7,10,0
HH_34307,11,7,0
HH_34308,19,4,1
HH_34309,13,5,0
HH_34310,11,3,1
HH_34311,11,4,0
HH_34312,11,4,1
HH_34313,18,2,0
HH_34314,12,2,0
HH_34315,12,4,1
HH_34316,12,3,1
HH_34317,7,5,1
HH_34318,11,4,1
HH_34319,10,6,1
HH_34320,17,3,1
HH_34321,12,1,0
HH_34322,5,4,1
HH_34323,14,2,0
HH_34324,9,2,0
HH_34325,6,8,1
HH_34326,12,1,1
HH_34327,10,6,2
HH_34328,13,6,2
HH_34329,14,7,4
HH_34330,8,6,1
HH_34331,14,5,1
HH_34332,14,6,2
HH_34333,16,6,1
HH_34334,17,7,2
HH_34335,8,4,1
HH_34336,7,3,3
HH_34337,7,6,3
HH_34338,10,3,2
HH_34339,8,3,0
HH_34340,8,3,1
HH_34341,14,6,2
HH_34342,7,5,0
HH_34343,13,12,1
HH_34344,4,5,0
HH_34345,10,4,0
HH_34346,15,5,1
HH_34347,11,3,1
HH_34348,17,7,0
HH_34349,15,6,1
HH_34350,10,3,1
HH_34351,11,1,3
HH_34352,13,6,1
HH_34353,7,6,2
HH_34354,7,3,1
HH_34355,15,5,2
HH_34356,8,7,0
HH_34357,13,7,0
HH_34358,10,5,0
HH_34359,14,8,1
HH_34360,12,4,0
HH_34361,14,8,0
HH_34362,10,6,0
HH_34363,15,5,0
HH_34364,13,8,1
HH_34365,14,6,1
HH_34366,12,9,1
HH_34367,9,3,0
HH_34368,16,3,1
HH_34369,20,9,1
HH_34370,15,6,1
HH_34371,8,6,0
HH_34372,18,3,0
HH_34373,12,5,1
HH_34374,17,5,0
HH_34375,15,6,0
HH_34376,12,3,0
HH_34377,11,9,3
HH_34378,13,5,0
HH_34379,10,4,2
HH_34380,9,6,2
HH_34381,17,2,2
HH_34382,10,5,0
HH_34383,13,4,0
HH_34384,10,7,4
HH_34385,14,1,0
HH_34386,11,5,0
HH_34387,11,1,1
HH_34388,11,7,1
HH_34389,11,5,0
HH_34390,17,6,1
HH_34391,8,3,1
HH_34392,14,5,0
HH_34393,6,8,1
HH_34394,12,6,1
HH_34395,5,5,0
HH_34396,10,7,2
HH_34397,9,6,3
HH_34398,10,6,2
HH_34399,16,5,0
HH_34400,11,2,1
HH_34401,11,5,0
HH_34402,18,5,1
HH_34403,16,6,2
HH_34404,14,3,1
HH_34405,15,5,2
HH_34406,10,5,2
HH_34407,3,7,4
HH_34408,8,4,0
HH_34409,15,4,1
HH_34410,16,6,1
HH_34411,10,4,0
HH_34412,13,7,0
HH_34413,14,4,1
HH_34414,13,9,2
HH_34415,16,7,0
HH_34416,12,6,1
HH_34417,21,2,1
HH_34418,17,2,3
HH_34419,15,0,1
HH_34420,18,5,0
HH_34421,14,2,0
HH_34422,10,5,0
HH_34423,18,2,2
HH_34424,8,6,0
HH_34425,7,5,1
HH_34426,12,5,2
HH_34427,19,3,1
HH_34428,10,6,1
HH_34429,14,5,2
HH_34430,11,6,1
HH_34431,14,5,0
HH_34432,13,6,1
HH_34433,13,3,0
HH_34434,8,3,1
HH_34435,14,2,2
HH_34436,13,6,1
HH_34437,10,2,0
HH_34438,8,6,0
HH_34439,14,4,0
HH_34440,13,6,1
HH_34441,16,3,0
HH_34442,10,2,2
HH_34443,12,2,0
HH_34444,6,5,1
HH_34445,15,3,2
HH_34446,13,6,0
HH_34447,15,3,2
HH_34448,25,3,1
HH_34449,9,2,1
HH_34450,11,3,2
HH_34451,17,4,0
HH_34452,14,2,0
HH_34453,12,10,2
HH_34454,18,4,0
HH_34455,9,5,0
HH_34456,13,10,1
HH_34457,9,7,0
HH_34458,13,3,3
HH_34459,15,5,1
HH_34460,14,4,0
HH_34461,8,4,1
HH_34462,6,6,1
HH_34463,8,1,2
HH_34464,15,5,0
HH_34465,13,7,1
HH_34466,6,5,2
HH_34467,17,8,2
HH_34468,13,3,1
HH_34469,11,7,1
HH_34470,11,2,3
HH_34471,9,2,1
HH_34472,11,5,1
HH_34473,16,5,0
HH_34474,18,3,3
HH_34475,7,5,1
HH_34476,6,5,0
HH_34477,6,5,0
HH_34478,15,4,1
HH_34479,13,3,3
HH_34480,9,6,2
HH_34481,4,3,1
HH_34482,9,6,1
HH_34483,13,2,1
HH_34484,11,4,3
HH_34485,15,2,1
HH_34486,9,6,1
HH_34487,9,7,0
HH_34488,15,5,2
HH_34489,13,4,1
HH_34490,10,4,1
HH_34491,14,4,0
HH_34492,8,6,2
HH_34493,4,1,1
HH_34494,12,4,0
HH_34495,9,5,0
HH_34496,10,6,1
HH_34497,15,7,2
HH_34498,14,3,2
HH_34499,13,5,1
HH_34500,16,3,0
HH_34501,8,8,0
HH_34502,10,5,0
HH_34503,12,6,0
HH_34504,7,5,1
HH_34505,11,6,0
HH_34506,11,2,1
HH_34507,13,5,0
HH_34508,17,9,1
HH_34509,13,8,1
HH_34510,10,3,0
HH_34511,14,5,0
HH_34512,9,2,1
HH_34513,5,7,0
HH_34514,10,3,0
HH_34515,11,4,1
HH_34516,6,11,1
HH_34517,17,2,0
HH_34518,9,5,1
HH_34519,13,6,1
HH_34520,15,5,1
HH_34521,16,7,0
HH_34522,12,3,0
HH_34523,12,4,2
HH_34524,17,3,1
HH_34525,10,5,1
HH_34526,13,7,0
HH_34527,12,2,1
HH_34528,17,6,2
HH_34529,10,2,0
HH_34530,7,9,1
HH_34531,11,4,1
HH_34532,9,7,0
HH_34533,8,6,0
HH_34534,6,5,0
HH_34535,14,7,2
HH_34536,16,6,1
HH_34537,9,3,1
HH_34538,7,9,1
HH_34539,10,6,0
HH_34540,6,4,2
HH_34541,11,3,1
HH_34542,13,4,1
HH_34543,10,6,1
HH_34544,14,5,0
HH_34545,10,4,1
HH_34546,10,5,3
HH_34547,10,4,0
HH_34548,9,5,0
HH_34549,11,6,1
HH_34550,14,5,0
HH_34551,10,6,0
HH_34552,8,2,0
HH_34553,15,6,1
HH_34554,12,3,0
HH_34555,11,5,0
HH_34556,9,4,0
HH_34557,13,6,2
HH_34558,5,2,0
HH_34559,9,3,0
HH_34560,11,6,1
HH_34561,12,6,1
HH_34562,13,5,0
HH_34563,15,7,0
HH_34564,9,5,0
HH_34565,11,6,1
HH_34566,11,7,2
HH_34567,18,4,0
HH_34568,15,7,1
HH_34569,11,4,1
HH_34570,8,2,0
HH_34571,13,4,2
HH_34572,11,6,1
HH_34573,11,5,0
HH_34574,10,9,1
HH_34575,15,4,2
HH_34576,9,5,1
HH_34577,10,4,2
HH_34578,10,2,0
HH_34579,12,5,0
HH_34580,9,11,2
HH_34581,12,5,1
HH_34582,15,5,2
HH_34583,10,2,0
HH_34584,10,4,1
HH_34585,11,4,1
HH_34586,13,3,1
HH_34587,9,3,0
HH_34588,12,7,0
HH_34589,10,6,1
HH_34590,16,6,1
HH_34591,24,3,3
HH_34592,10,6,0
HH_34593,9,5,0
HH_34594,17,4,2
HH_34595,13,4,2
HH_34596,15,3,2
HH_34597,14,0,2
HH_34598,13,6,0
HH_34599,9,5,0
HH_34600,13,4,1
HH_34601,16,7,0
HH_34602,14,6,0
HH_34603,7,6,0
HH_34604,13,7,1
HH_34605,5,3,0
HH_34606,10,3,2
HH_34607,13,7,0
HH_34608,6,2,0
HH_34609,14,3,1
HH_34610,10,4,2
HH_34611,9,1,1
HH_34612,16,7,0
HH_34613,12,3,0
HH_34614,16,4,2
HH_34615,12,9,0
HH_34616,5,6,2
HH_34617,9,7,3
HH_34618,12,5,0
HH_34619,8,8,2
HH_34620,10,3,0
HH_34621,14,5,1
HH_34622,14,9,2
HH_34623,10,1,0
HH_34624,8,1,0
HH_34625,10,6,0
HH_34626,8,5,2
HH_34627,11,2,0
HH_34628,8,7,1
HH_34629,13,11,1
HH_34630,13,5,2
HH_34631,12,5,1
HH_34632,16,4,0
HH_34633,8,6,2
HH_34634,10,4,0
HH_34635,6,6,0
HH_34636,19,4,3
HH_34637,12,5,0
HH_34638,10,3,1
HH_34639,10,5,1
HH_34640,14,1,1
HH_34641,11,4,1
HH_34642,12,8,0
HH_34643,10,10,1
HH_34644,11,4,2
HH_34645,12,4,0
HH_34646,8,6,1
HH_34647,12,7,0
HH_34648,17,7,0
HH_34649,10,7,0
HH_34650,11,6,1
HH_34651,17,8,2
HH_34652,23,2,0
HH_34653,6,6,1
HH_34654,18,6,1
HH_34655,13,3,1
HH_34656,12,2,0
HH_34657,13,7,1
HH_34658,9,6,0
HH_34659,6,2,0
HH_34660,13,6,1
HH_34661,11,5,1
HH_34662,17,5,1
HH_34663,14,7,1
HH_34664,12,3,1
HH_34665,12,6,0
HH_34666,14,3,0
HH_34667,11,4,0
HH_34668,11,5,0
HH_34669,8,9,1
HH_34670,8,3,0
HH_34671,10,6,0
HH_34672,8,8,0
HH_34673,13,1,2
HH_34674,7,3,3
HH_34675,11,5,0
HH_34676,13,3,3
HH_34677,18,9,0
HH_34678,13,3,1
HH_34679,10,10,1
HH_34680,11,7,2
HH_34681,11,8,0
HH_34682,16,5,2
HH_34683,15,4,0
HH_34684,10,8,1
HH_34685,8,4,0
HH_34686,12,5,1
HH_34687,12,4,1
HH_34688,13,5,0
HH_34689,13,4,1
HH_34690,12,5,2
HH_34691,6,2,2
HH_34692,12,1,0
HH_34693,17,8,1
HH_34694,9,6,1
HH_34695,17,2,1
HH_34696,12,6,2
HH_34697,8,7,1
HH_34698,18,4,1
HH_34699,10,4,1
HH_34700,8,3,1
HH_34701,12,5,4
HH_34702,8,6,1
HH_34703,11,6,3
HH_34704,12,6,1
HH_34705,22,3,0
HH_34706,10,4,0
HH_34707,15,7,3
HH_34708,10,4,0
HH_34709,17,4,0
HH_34710,10,1,1
HH_34711,5,4,2
HH_34712,16,5,0
HH_34713,14,5,1
HH_34714,10,4,0
HH_34715,11,8,1
HH_34716,12,9,1
HH_34717,15,4,5
HH_34718,10,5,2
HH_34719,11,3,1
HH_34720,11,4,1
HH_34721,15,3,0
HH_34722,14,7,0
HH_34723,11,4,3
HH_34724,8,5,1
HH_34725,10,2,1
HH_34726,15,7,0
HH_34727,13,7,0
HH_34728,15,6,1
HH_34729,10,4,1
HH_34730,6,3,2
HH_34731,13,6,1
HH_34732,20,6,2
HH_34733,8,6,0
HH_34734,12,8,3
HH_34735,12,4,0
HH_34736,10,2,3
HH_34737,15,6,0
HH_34738,12,7,2
HH_34739,13,5,6
HH_34740,15,4,3
HH_34741,13,5,1
HH_34742,12,3,0
HH_34743,17,4,0
HH_34744,9,6,0
HH_34745,15,6,1
HH_34746,12,9,0
HH_34747,9,7,1
HH_34748,10,7,1
HH_34749,8,10,1
HH_34750,6,4,1
HH_34751,17,6,0
HH_34752,13,12,1
HH_34753,9,3,2
HH_34754,14,5,0
HH_34755,9,6,1
HH_34756,19,2,0
HH_34757,5,2,1
HH_34758,10,5,1
HH_34759,21,4,1
HH_34760,14,2,0
HH_34761,15,4,2
HH_34762,17,3,0
HH_34763,10,7,2
HH_34764,16,14,0
HH_34765,16,2,1
HH_34766,13,10,5
HH_34767,17,4,2
HH_34768,12,5,0
HH_34769,16,4,0
HH_34770,10,2,1
HH_34771,11,11,1
HH_34772,9,9,3
HH_34773,9,4,2
HH_34774,9,6,0
HH_34775,7,3,1
HH_34776,12,6,1
HH_34777,12,5,1
HH_34778,10,5,1
HH_34779,7,7,2
HH_34780,10,5,2
HH_34781,13,2,0
HH_34782,12,5,1
HH_34783,9,10,3
HH_34784,15,2,2
HH_34785,3,2,2
HH_34786,14,3,2
HH_34787,12,9,0
HH_34788,11,4,1
HH_34789,14,2,1
HH_34790,13,5,1
HH_34791,14,5,0
HH_34792,13,8,1
HH_34793,13,8,2
HH_34794,12,9,3
HH_34795,8,4,1
HH_34796,12,6,2
HH_34797,20,5,3
HH_34798,7,1,3
HH_34799,12,6,1
HH_34800,11,7,0
HH_34801,20,7,0
HH_34802,12,2,0
HH_34803,18,5,0
HH_34804,4,6,0
HH_34805,14,2,1
HH_34806,13,5,1
HH_34807,9,8,2
HH_34808,14,5,1
HH_34809,11,6,1
HH_34810,12,5,1
HH_34811,12,7,0
HH_34812,17,7,0
HH_34813,12,5,1
HH_34814,10,5,1
HH_34815,14,4,1
HH_34816,12,3,3
HH_34817,13,4,1
HH_34818,8,4,0
HH_34819,9,11,0
HH_34820,9,3,0
HH_34821,7,3,0
HH_34822,11,9,1
HH_34823,13,2,1
HH_34824,12,2,0
HH_34825,8,5,1
HH_34826,5,4,1
HH_34827,14,7,2
HH_34828,16,4,0
HH_34829,11,3,0
HH_34830,12,2,0
HH_34831,17,4,0
HH_34832,10,5,2
HH_34833,17,6,0
HH_34834,12,7,2
HH_34835,18,5,0
HH_34836,6,5,1
HH_34837,14,10,0
HH_34838,13,3,0
HH_34839,11,5,1
HH_34840,9,6,2
HH_34841,15,2,4
HH_34842,12,3,1
HH_34843,12,5,2
HH_34844,5,3,1
HH_34845,13,2,1
HH_34846,19,3,0
HH_34847,8,5,1
HH_34848,15,2,0
HH_34849,11,4,1
HH_34850,13,5,0
HH_34851,4,9,0
HH_34852,15,3,0
HH_34853,10,7,3
HH_34854,12,7,4
HH_34855,7,1,0
HH_34856,16,5,0
HH_34857,14,5,2
HH_34858,14,5,0
HH_34859,19,6,1
HH_34860,14,0,1
HH_34861,12,5,0
HH_34862,10,6,0
HH_34863,11,4,1
HH_34864,14,1,1
HH_34865,14,5,1
HH_34866,6,2,3
HH_34867,14,2,0
HH_34868,14,4,0
HH_34869,8,7,0
HH_34870,11,1,0
HH_34871,10,6,3
HH_34872,13,5,1
HH_34873,14,2,2
HH_34874,10,6,1
HH_34875,13,4,2
HH_34876,11,5,1
HH_34877,11,6,1
HH_34878,13,11,1
HH_34879,5,3,0
HH_34880,16,2,1
HH_34881,15,4,2
HH_34882,19,6,0
HH_34883,17,6,0
HH_34884,15,7,0
HH_34885,14,6,2
HH_34886,14,5,0
HH_34887,13,6,1
HH_34888,11,6,0
HH_34889,7,6,1
HH_34890,12,2,2
HH_34891,14,5,0
HH_34892,11,7,0
HH_34893,16,4,0
HH_34894,13,2,1
HH_34895,7,4,2
HH_34896,10,2,0
HH_34897,12,4,1
HH_34898,12,3,0
HH_34899,15,8,2
HH_34900,11,4,0
HH_34901,15,1,0
HH_34902,11,6,0
HH_34903,6,7,2
HH_34904,10,7,0
HH_34905,14,3,0
HH_34906,12,10,2
HH_34907,10,3,2
HH_34908,12,6,1
HH_34909,7,6,0
HH_34910,6,10,2
HH_34911,14,2,1
HH_34912,9,5,1
HH_34913,17,4,2
HH_34914,11,10,1
HH_34915,16,3,0
HH_34916,12,2,2
HH_34917,11,9,0
HH_34918,10,3,2
HH_34919,10,9,1
HH_34920,14,5,0
HH_34921,8,2,2
HH_34922,15,1,3
HH_34923,8,5,2
HH_34924,5,4,0
HH_34925,18,5,0
HH_34926,9,6,0
HH_34927,13,8,1
HH_34928,8,2,1
HH_34929,13,8,1
HH_34930,15,5,0
HH_34931,10,7,0
HH_34932,15,4,3
HH_34933,19,6,0
HH_34934,11,7,3
HH_34935,10,10,1
HH_34936,10,4,0
HH_34937,8,6,1
HH_34938,10,2,1
HH_34939,9,2,2
HH_34940,10,3,0
HH_34941,10,6,2
HH_34942,13,4,1
HH_34943,13,4,1
HH_34944,10,4,1
HH_34945,8,6,0
HH_34946,22,5,1
HH_34947,9,5,0
HH_34948,13,9,0
HH_34949,18,2,3
HH_34950,12,6,7
HH_34951,9,5,1
HH_34952,12,5,2
HH_34953,14,5,3
HH_34954,14,4,1
HH_34955,8,8,1
HH_34956,11,3,1
HH_34957,12,1,1
HH_34958,13,4,0
HH_34959,8,8,2
HH_34960,15,5,3
HH_34961,9,5,3
HH_34962,16,11,1
HH_34963,10,4,2
HH_34964,9,7,1
HH_34965,12,3,0
HH_34966,12,7,2
HH_34967,15,5,1
HH_34968,6,6,0
HH_34969,18,8,1
HH_34970,13,5,0
HH_34971,10,4,1
HH_34972,9,12,0
HH_34973,16,5,1
HH_34974,13,7,2
HH_34975,10,4,3
HH_34976,8,4,3
HH_34977,9,1,1
HH_34978,13,5,5
HH_34979,16,3,0
HH_34980,19,5,0
HH_34981,16,5,0
HH_34982,9,3,0
HH_34983,15,3,1
HH_34984,13,1,0
HH_34985,17,5,1
HH_34986,16,6,1
HH_34987,20,6,1
HH_34988,14,4,0
HH_34989,15,5,0
HH_34990,18,7,0
HH_34991,16,5,1
HH_34992,16,4,2
HH_34993,13,8,1
HH_34994,15,6,1
HH_34995,13,8,0
HH_34996,22,5,0
HH_34997,14,4,1
HH_34998,15,9,2
HH_34999,11,6,0
HH_35000,11,4,0
HH_35001,12,3,1
HH_35002,14,2,1
HH_35003,10,7,1
HH_35004,14,6,0
HH_35005,15,3,0
HH_35006,18,2,1
HH_35007,16,0,4
HH_35008,14,1,2
HH_35009,12,10,2
HH_35010,12,3,3
HH_35011,17,5,0
HH_35012,13,4,0
HH_35013,12,7,1
HH_35014,14,5,1
HH_35015,17,3,0
HH_35016,18,8,1
HH_35017,9,11,2
HH_35018,16,9,2
HH_35019,12,1,1
HH_35020,10,5,2
HH_35021,11,5,1
HH_35022,11,3,3
HH_35023,15,6,1
HH_35024,8,6,0
HH_35025,11,5,0
HH_35026,17,9,0
HH_35027,10,5,2
HH_35028,13,8,0
HH_35029,13,7,0
HH_35030,14,5,3
HH_35031,9,5,0
HH_35032,6,7,1
HH_35033,10,7,0
HH_35034,9,7,1
HH_35035,5,4,1
HH_35036,13,3,0
HH_35037,5,10,1
HH_35038,12,6,1
HH_35039,13,7,0
HH_35040,13,6,1
HH_35041,17,5,2
HH_35042,10,7,0
HH_35043,6,5,1
HH_35044,9,3,1
HH_35045,8,3,0
HH_35046,14,2,1
HH_35047,16,0,0
HH_35048,12,5,0
HH_35049,10,0,3
HH_35050,16,8,1
HH_35051,8,5,1
HH_35052,11,8,1
HH_35053,13,5,1
HH_35054,10,6,1
HH_35055,10,7,2
HH_35056,10,6,1
HH_35057,12,3,0
HH_35058,8,10,0
HH_35059,15,5,1
HH_35060,12,4,1
HH_35061,12,5,1
HH_35062,12,3,0
HH_35063,12,4,0
HH_35064,9,5,1
HH_35065,13,4,0
HH_35066,8,6,2
HH_35067,12,3,0
HH_35068,15,4,1
HH_35069,15,9,2
HH_35070,14,7,0
HH_35071,10,7,2
HH_35072,10,3,3
HH_35073,12,2,0
HH_35074,10,8,0
HH_35075,17,3,1
HH_35076,7,4,2
HH_35077,13,6,0
HH_35078,5,6,0
HH_35079,14,2,0
HH_35080,9,9,0
HH_35081,19,6,3
HH_35082,16,4,2
HH_35083,11,6,1
HH_35084,12,4,3
HH_35085,10,5,0
HH_35086,19,6,2
HH_35087,11,5,0
HH_35088,12,8,0
HH_35089,11,8,0
HH_35090,11,12,0
HH_35091,11,5,1
HH_35092,10,5,1
HH_35093,8,8,0
HH_35094,23,2,0
HH_35095,11,4,0
HH_35096,11,6,1
HH_35097,14,4,0
HH_35098,15,5,5
HH_35099,10,7,2
HH_35100,9,7,4
HH_35101,9,3,0
HH_35102,7,1,0
HH_35103,18,3,1
HH_35104,18,6,0
HH_35105,11,7,1
HH_35106,12,9,0
HH_35107,12,4,0
HH_35108,17,9,2
HH_35109,15,4,2
HH_35110,13,6,1
HH_35111,11,5,1
HH_35112,14,3,1
HH_35113,9,10,0
HH_35114,16,4,1
HH_35115,13,2,1
HH_35116,14,3,1
HH_35117,12,3,2
HH_35118,11,5,1
HH_35119,12,2,0
HH_35120,11,3,2
HH_35121,11,6,0
HH_35122,12,3,1
HH_35123,14,3,2
HH_35124,10,6,0
HH_35125,16,5,1
HH_35126,6,9,1
HH_35127,13,4,1
HH_35128,10,7,0
HH_35129,14,7,0
HH_35130,9,7,1
HH_35131,11,8,3
HH_35132,11,6,2
HH_35133,14,5,0
HH_35134,12,8,2
HH_35135,11,4,1
HH_35136,11,4,2
HH_35137,14,3,2
HH_35138,9,5,1
HH_35139,14,4,1
HH_35140,13,6,2
HH_35141,10,9,0
HH_35142,12,3,2
HH_35143,13,3,0
