"age;""job"";""marital"";""education"";""default"";""housing"";""loan"";""contact"";""month"";""day_of_week"";""duration"";""campaign"";""pdays"";""previous"";""poutcome"";""emp.var.rate"";""cons.price.idx"";""cons.conf.idx"";""euribor3m"";""nr.employed"";""y""",household_id
"34;""services"";""married"";""high.school"";""no"";""yes"";""no"";""cellular"";""apr"";""wed"";98;1;999;0;""nonexistent"";-1.8;93.075;-47.1;1.445;5099.1;""no""",HH_28262
"27;""technician"";""single"";""basic.9y"";""no"";""yes"";""no"";""cellular"";""apr"";""wed"";131;1;999;0;""nonexistent"";-1.8;93.075;-47.1;1.445;5099.1;""no""",HH_28263
"27;""technician"";""single"";""basic.9y"";""no"";""yes"";""no"";""cellular"";""apr"";""wed"";149;1;999;0;""nonexistent"";-1.8;93.075;-47.1;1.445;5099.1;""no""",HH_28264
"43;""technician"";""single"";""professional.course"";""unknown"";""yes"";""no"";""cellular"";""apr"";""wed"";519;1;999;0;""nonexistent"";-1.8;93.075;-47.1;1.445;5099.1;""no""",HH_28265
"40;""housemaid"";""married"";""basic.9y"";""no"";""yes"";""yes"";""telephone"";""apr"";""wed"";169;1;999;1;""failure"";-1.8;93.075;-47.1;1.445;5099.1;""no""",HH_28266
"32;""technician"";""single"";""university.degree"";""no"";""no"";""no"";""cellular"";""apr"";""wed"";87;1;999;0;""nonexistent"";-1.8;93.075;-47.1;1.445;5099.1;""no""",HH_28267
"55;""admin."";""divorced"";""university.degree"";""no"";""yes"";""no"";""cellular"";""apr"";""wed"";628;1;999;1;""failure"";-1.8;93.075;-47.1;1.445;5099.1;""no""",HH_28268
"27;""admin."";""single"";""university.degree"";""no"";""yes"";""yes"";""cellular"";""apr"";""wed"";98;1;999;1;""failure"";-1.8;93.075;-47.1;1.445;5099.1;""no""",HH_28269
"55;""admin."";""divorced"";""university.degree"";""no"";""yes"";""no"";""cellular"";""apr"";""wed"";952;1;999;0;""nonexistent"";-1.8;93.075;-47.1;1.445;5099.1;""yes""",HH_28270
"61;""retired"";""married"";""university.degree"";""no"";""yes"";""no"";""cellular"";""apr"";""wed"";205;2;999;0;""nonexistent"";-1.8;93.075;-47.1;1.445;5099.1;""no""",HH_28271
"46;""blue-collar"";""divorced"";""basic.9y"";""no"";""no"";""yes"";""cellular"";""apr"";""wed"";903;1;999;0;""nonexistent"";-1.8;93.075;-47.1;1.445;5099.1;""yes""",HH_28272
"48;""technician"";""married"";""professional.course"";""no"";""no"";""no"";""cellular"";""apr"";""wed"";95;1;999;1;""failure"";-1.8;93.075;-47.1;1.445;5099.1;""no""",HH_28273
"29;""technician"";""married"";""university.degree"";""no"";""yes"";""no"";""cellular"";""apr"";""wed"";58;3;999;0;""nonexistent"";-1.8;93.075;-47.1;1.445;5099.1;""no""",HH_28274
"32;""technician"";""single"";""university.degree"";""no"";""no"";""no"";""cellular"";""apr"";""wed"";59;3;999;0;""nonexistent"";-1.8;93.075;-47.1;1.445;5099.1;""no""",HH_28275
"41;""blue-collar"";""married"";""basic.4y"";""no"";""yes"";""no"";""cellular"";""apr"";""wed"";123;1;999;0;""nonexistent"";-1.8;93.075;-47.1;1.445;5099.1;""no""",HH_28276
"41;""blue-collar"";""married"";""basic.4y"";""no"";""yes"";""no"";""cellular"";""apr"";""wed"";95;1;999;0;""nonexistent"";-1.8;93.075;-47.1;1.445;5099.1;""no""",HH_28277
"27;""technician"";""single"";""basic.9y"";""no"";""yes"";""no"";""telephone"";""apr"";""wed"";523;2;999;0;""nonexistent"";-1.8;93.075;-47.1;1.445;5099.1;""yes""",HH_28278
"25;""unemployed"";""single"";""professional.course"";""no"";""yes"";""no"";""cellular"";""apr"";""wed"";97;1;999;0;""nonexistent"";-1.8;93.075;-47.1;1.445;5099.1;""no""",HH_28279
"25;""unemployed"";""single"";""professional.course"";""no"";""no"";""no"";""cellular"";""apr"";""wed"";268;1;999;0;""nonexistent"";-1.8;93.075;-47.1;1.445;5099.1;""no""",HH_28280
"49;""blue-collar"";""divorced"";""basic.4y"";""unknown"";""no"";""no"";""cellular"";""apr"";""wed"";430;1;999;0;""nonexistent"";-1.8;93.075;-47.1;1.445;5099.1;""no""",HH_28281
"27;""technician"";""single"";""basic.9y"";""no"";""yes"";""no"";""cellular"";""apr"";""wed"";88;3;999;0;""nonexistent"";-1.8;93.075;-47.1;1.445;5099.1;""no""",HH_28282
"39;""blue-collar"";""married"";""basic.9y"";""no"";""yes"";""no"";""cellular"";""apr"";""wed"";120;1;999;1;""failure"";-1.8;93.075;-47.1;1.445;5099.1;""no""",HH_28283
"39;""blue-collar"";""married"";""basic.9y"";""no"";""yes"";""no"";""cellular"";""apr"";""wed"";182;1;999;1;""failure"";-1.8;93.075;-47.1;1.445;5099.1;""no""",HH_28284
"27;""technician"";""single"";""basic.9y"";""no"";""no"";""yes"";""cellular"";""apr"";""wed"";335;2;999;0;""nonexistent"";-1.8;93.075;-47.1;1.445;5099.1;""no""",HH_28285
"37;""technician"";""married"";""university.degree"";""no"";""yes"";""no"";""telephone"";""apr"";""wed"";218;1;999;0;""nonexistent"";-1.8;93.075;-47.1;1.445;5099.1;""no""",HH_28286
"29;""blue-collar"";""single"";""high.school"";""no"";""yes"";""yes"";""cellular"";""apr"";""wed"";2129;1;999;1;""failure"";-1.8;93.075;-47.1;1.445;5099.1;""no""",HH_28287
"39;""blue-collar"";""married"";""basic.9y"";""unknown"";""no"";""yes"";""cellular"";""apr"";""wed"";393;6;999;0;""nonexistent"";-1.8;93.075;-47.1;1.445;5099.1;""no""",HH_28288
"34;""services"";""married"";""high.school"";""no"";""no"";""no"";""cellular"";""apr"";""wed"";462;2;999;0;""nonexistent"";-1.8;93.075;-47.1;1.445;5099.1;""no""",HH_28289
"39;""blue-collar"";""married"";""basic.9y"";""unknown"";""yes"";""no"";""cellular"";""apr"";""wed"";213;4;999;0;""nonexistent"";-1.8;93.075;-47.1;1.445;5099.1;""no""",HH_28290
"46;""blue-collar"";""divorced"";""basic.6y"";""unknown"";""no"";""no"";""cellular"";""apr"";""wed"";179;5;999;2;""failure"";-1.8;93.075;-47.1;1.445;5099.1;""no""",HH_28291
"38;""admin."";""married"";""high.school"";""no"";""no"";""yes"";""cellular"";""apr"";""wed"";284;1;999;1;""failure"";-1.8;93.075;-47.1;1.445;5099.1;""no""",HH_28292
"48;""blue-collar"";""married"";""basic.9y"";""no"";""yes"";""no"";""cellular"";""apr"";""wed"";1032;3;999;2;""failure"";-1.8;93.075;-47.1;1.445;5099.1;""yes""",HH_28293
"36;""management"";""married"";""university.degree"";""no"";""no"";""yes"";""cellular"";""apr"";""wed"";241;1;999;0;""nonexistent"";-1.8;93.075;-47.1;1.445;5099.1;""no""",HH_28294
"36;""housemaid"";""married"";""basic.9y"";""no"";""yes"";""no"";""cellular"";""apr"";""wed"";291;1;999;1;""failure"";-1.8;93.075;-47.1;1.445;5099.1;""no""",HH_28295
"63;""retired"";""married"";""unknown"";""no"";""no"";""no"";""cellular"";""apr"";""wed"";150;1;999;1;""failure"";-1.8;93.075;-47.1;1.445;5099.1;""yes""",HH_28296
"63;""retired"";""married"";""unknown"";""no"";""yes"";""no"";""telephone"";""apr"";""wed"";236;1;999;0;""nonexistent"";-1.8;93.075;-47.1;1.445;5099.1;""yes""",HH_28297
"37;""blue-collar"";""married"";""basic.4y"";""no"";""yes"";""no"";""cellular"";""apr"";""wed"";281;1;5;1;""success"";-1.8;93.075;-47.1;1.445;5099.1;""no""",HH_28298
"50;""admin."";""married"";""university.degree"";""no"";""unknown"";""unknown"";""cellular"";""apr"";""wed"";101;2;999;0;""nonexistent"";-1.8;93.075;-47.1;1.445;5099.1;""no""",HH_28299
"39;""blue-collar"";""married"";""basic.9y"";""unknown"";""yes"";""yes"";""cellular"";""apr"";""wed"";120;1;999;1;""failure"";-1.8;93.075;-47.1;1.445;5099.1;""no""",HH_28300
"47;""unemployed"";""divorced"";""basic.9y"";""no"";""no"";""no"";""cellular"";""apr"";""wed"";125;2;999;0;""nonexistent"";-1.8;93.075;-47.1;1.445;5099.1;""no""",HH_28301
"63;""retired"";""married"";""unknown"";""no"";""no"";""no"";""telephone"";""apr"";""wed"";185;1;999;0;""nonexistent"";-1.8;93.075;-47.1;1.445;5099.1;""no""",HH_28302
"28;""admin."";""married"";""university.degree"";""no"";""yes"";""no"";""cellular"";""apr"";""wed"";261;1;999;0;""nonexistent"";-1.8;93.075;-47.1;1.445;5099.1;""no""",HH_28303
"51;""admin."";""single"";""university.degree"";""no"";""yes"";""yes"";""cellular"";""apr"";""wed"";233;1;999;0;""nonexistent"";-1.8;93.075;-47.1;1.445;5099.1;""no""",HH_28304
"29;""admin."";""married"";""university.degree"";""no"";""yes"";""yes"";""cellular"";""apr"";""wed"";245;1;999;0;""nonexistent"";-1.8;93.075;-47.1;1.445;5099.1;""yes""",HH_28305
"25;""admin."";""single"";""professional.course"";""no"";""yes"";""no"";""cellular"";""apr"";""wed"";67;1;999;0;""nonexistent"";-1.8;93.075;-47.1;1.445;5099.1;""no""",HH_28306
"47;""entrepreneur"";""married"";""high.school"";""no"";""no"";""yes"";""cellular"";""apr"";""wed"";663;2;999;0;""nonexistent"";-1.8;93.075;-47.1;1.445;5099.1;""no""",HH_28307
"25;""admin."";""single"";""professional.course"";""no"";""yes"";""no"";""cellular"";""apr"";""wed"";114;1;999;0;""nonexistent"";-1.8;93.075;-47.1;1.445;5099.1;""yes""",HH_28308
"29;""technician"";""married"";""university.degree"";""no"";""unknown"";""unknown"";""cellular"";""apr"";""wed"";83;1;999;0;""nonexistent"";-1.8;93.075;-47.1;1.445;5099.1;""no""",HH_28309
"31;""services"";""married"";""high.school"";""no"";""no"";""yes"";""cellular"";""apr"";""wed"";195;6;999;0;""nonexistent"";-1.8;93.075;-47.1;1.445;5099.1;""no""",HH_28310
"36;""management"";""married"";""university.degree"";""no"";""no"";""yes"";""cellular"";""apr"";""wed"";180;2;999;0;""nonexistent"";-1.8;93.075;-47.1;1.445;5099.1;""no""",HH_28311
"82;""retired"";""married"";""unknown"";""no"";""no"";""no"";""cellular"";""apr"";""wed"";321;1;999;0;""nonexistent"";-1.8;93.075;-47.1;1.445;5099.1;""yes""",HH_28312
"27;""technician"";""single"";""basic.9y"";""no"";""no"";""no"";""cellular"";""apr"";""wed"";34;3;999;0;""nonexistent"";-1.8;93.075;-47.1;1.445;5099.1;""no""",HH_28313
"46;""services"";""married"";""high.school"";""no"";""yes"";""no"";""cellular"";""apr"";""wed"";201;2;999;0;""nonexistent"";-1.8;93.075;-47.1;1.445;5099.1;""no""",HH_28314
"24;""services"";""single"";""high.school"";""no"";""yes"";""no"";""cellular"";""apr"";""wed"";209;1;999;0;""nonexistent"";-1.8;93.075;-47.1;1.445;5099.1;""yes""",HH_28315
"47;""admin."";""single"";""university.degree"";""no"";""no"";""no"";""cellular"";""apr"";""wed"";167;1;999;0;""nonexistent"";-1.8;93.075;-47.1;1.445;5099.1;""no""",HH_28316
"35;""admin."";""single"";""university.degree"";""no"";""yes"";""no"";""cellular"";""apr"";""wed"";58;1;999;0;""nonexistent"";-1.8;93.075;-47.1;1.445;5099.1;""no""",HH_28317
"38;""admin."";""married"";""high.school"";""no"";""no"";""no"";""cellular"";""apr"";""wed"";518;2;999;1;""failure"";-1.8;93.075;-47.1;1.445;5099.1;""no""",HH_28318
"24;""student"";""single"";""high.school"";""no"";""yes"";""no"";""cellular"";""apr"";""wed"";74;1;999;0;""nonexistent"";-1.8;93.075;-47.1;1.445;5099.1;""no""",HH_28319
"64;""technician"";""married"";""professional.course"";""no"";""yes"";""no"";""cellular"";""apr"";""wed"";250;1;999;0;""nonexistent"";-1.8;93.075;-47.1;1.445;5099.1;""no""",HH_28320
"35;""admin."";""married"";""high.school"";""no"";""yes"";""no"";""cellular"";""apr"";""wed"";1190;1;999;0;""nonexistent"";-1.8;93.075;-47.1;1.445;5099.1;""yes""",HH_28321
"40;""services"";""divorced"";""high.school"";""no"";""yes"";""no"";""cellular"";""apr"";""wed"";201;1;999;0;""nonexistent"";-1.8;93.075;-47.1;1.445;5099.1;""no""",HH_28322
"42;""blue-collar"";""married"";""basic.6y"";""no"";""yes"";""yes"";""cellular"";""apr"";""wed"";110;1;999;0;""nonexistent"";-1.8;93.075;-47.1;1.445;5099.1;""no""",HH_28323
"35;""technician"";""divorced"";""professional.course"";""no"";""yes"";""no"";""cellular"";""apr"";""wed"";405;1;999;0;""nonexistent"";-1.8;93.075;-47.1;1.445;5099.1;""no""",HH_28324
"40;""admin."";""divorced"";""university.degree"";""no"";""yes"";""no"";""cellular"";""apr"";""wed"";84;1;999;0;""nonexistent"";-1.8;93.075;-47.1;1.445;5099.1;""no""",HH_28325
"35;""technician"";""divorced"";""professional.course"";""no"";""yes"";""no"";""cellular"";""apr"";""wed"";612;1;999;0;""nonexistent"";-1.8;93.075;-47.1;1.445;5099.1;""no""",HH_28326
"35;""technician"";""divorced"";""professional.course"";""no"";""yes"";""no"";""cellular"";""apr"";""wed"";229;1;999;1;""failure"";-1.8;93.075;-47.1;1.445;5099.1;""no""",HH_28327
"35;""services"";""divorced"";""basic.9y"";""no"";""no"";""no"";""cellular"";""apr"";""wed"";188;1;999;0;""nonexistent"";-1.8;93.075;-47.1;1.445;5099.1;""no""",HH_28328
"34;""services"";""married"";""high.school"";""no"";""no"";""no"";""cellular"";""apr"";""wed"";543;2;999;1;""failure"";-1.8;93.075;-47.1;1.445;5099.1;""no""",HH_28329
"29;""admin."";""single"";""university.degree"";""no"";""yes"";""no"";""cellular"";""apr"";""wed"";216;1;999;0;""nonexistent"";-1.8;93.075;-47.1;1.445;5099.1;""no""",HH_28330
"37;""blue-collar"";""married"";""basic.4y"";""no"";""no"";""no"";""cellular"";""apr"";""wed"";180;2;999;1;""failure"";-1.8;93.075;-47.1;1.445;5099.1;""no""",HH_28331
"34;""admin."";""single"";""professional.course"";""no"";""no"";""no"";""cellular"";""apr"";""wed"";174;1;999;0;""nonexistent"";-1.8;93.075;-47.1;1.445;5099.1;""no""",HH_28332
"52;""blue-collar"";""married"";""basic.4y"";""no"";""yes"";""no"";""cellular"";""apr"";""wed"";249;1;999;0;""nonexistent"";-1.8;93.075;-47.1;1.445;5099.1;""no""",HH_28333
"46;""blue-collar"";""divorced"";""basic.9y"";""no"";""no"";""no"";""cellular"";""apr"";""wed"";169;1;999;1;""failure"";-1.8;93.075;-47.1;1.445;5099.1;""no""",HH_28334
"37;""technician"";""married"";""professional.course"";""unknown"";""yes"";""yes"";""cellular"";""apr"";""wed"";101;1;999;0;""nonexistent"";-1.8;93.075;-47.1;1.445;5099.1;""no""",HH_28335
"34;""services"";""divorced"";""high.school"";""no"";""yes"";""yes"";""cellular"";""apr"";""wed"";303;1;999;1;""failure"";-1.8;93.075;-47.1;1.445;5099.1;""no""",HH_28336
"58;""retired"";""married"";""university.degree"";""no"";""unknown"";""unknown"";""cellular"";""apr"";""wed"";624;1;999;0;""nonexistent"";-1.8;93.075;-47.1;1.445;5099.1;""yes""",HH_28337
"40;""admin."";""divorced"";""university.degree"";""no"";""no"";""no"";""cellular"";""apr"";""wed"";143;2;999;0;""nonexistent"";-1.8;93.075;-47.1;1.445;5099.1;""yes""",HH_28338
"27;""technician"";""single"";""basic.9y"";""no"";""yes"";""no"";""cellular"";""apr"";""wed"";56;7;999;0;""nonexistent"";-1.8;93.075;-47.1;1.445;5099.1;""no""",HH_28339
"22;""management"";""single"";""university.degree"";""no"";""yes"";""no"";""cellular"";""apr"";""wed"";179;2;999;0;""nonexistent"";-1.8;93.075;-47.1;1.445;5099.1;""no""",HH_28340
"64;""technician"";""married"";""professional.course"";""no"";""yes"";""no"";""cellular"";""apr"";""wed"";65;2;999;0;""nonexistent"";-1.8;93.075;-47.1;1.445;5099.1;""no""",HH_28341
"39;""blue-collar"";""married"";""basic.9y"";""no"";""yes"";""no"";""cellular"";""apr"";""wed"";91;3;999;0;""nonexistent"";-1.8;93.075;-47.1;1.445;5099.1;""no""",HH_28342
"25;""unemployed"";""single"";""professional.course"";""no"";""no"";""yes"";""cellular"";""apr"";""wed"";274;3;999;0;""nonexistent"";-1.8;93.075;-47.1;1.445;5099.1;""no""",HH_28343
"35;""services"";""married"";""high.school"";""unknown"";""yes"";""no"";""cellular"";""apr"";""wed"";222;2;999;0;""nonexistent"";-1.8;93.075;-47.1;1.445;5099.1;""no""",HH_28344
"43;""services"";""married"";""high.school"";""no"";""yes"";""no"";""telephone"";""apr"";""wed"";690;7;999;0;""nonexistent"";-1.8;93.075;-47.1;1.445;5099.1;""no""",HH_28345
"34;""services"";""married"";""high.school"";""no"";""yes"";""no"";""cellular"";""apr"";""wed"";281;3;999;0;""nonexistent"";-1.8;93.075;-47.1;1.445;5099.1;""no""",HH_28346
"46;""technician"";""married"";""basic.6y"";""unknown"";""yes"";""no"";""cellular"";""apr"";""wed"";575;2;999;0;""nonexistent"";-1.8;93.075;-47.1;1.445;5099.1;""yes""",HH_28347
"47;""admin."";""married"";""unknown"";""no"";""no"";""yes"";""cellular"";""apr"";""wed"";764;2;999;0;""nonexistent"";-1.8;93.075;-47.1;1.445;5099.1;""no""",HH_28348
"39;""services"";""married"";""basic.9y"";""unknown"";""yes"";""yes"";""telephone"";""apr"";""wed"";93;2;999;0;""nonexistent"";-1.8;93.075;-47.1;1.445;5099.1;""no""",HH_28349
"38;""services"";""single"";""high.school"";""no"";""yes"";""no"";""cellular"";""apr"";""wed"";1665;3;999;0;""nonexistent"";-1.8;93.075;-47.1;1.445;5099.1;""yes""",HH_28350
"41;""blue-collar"";""married"";""basic.4y"";""no"";""yes"";""no"";""cellular"";""apr"";""wed"";213;3;999;0;""nonexistent"";-1.8;93.075;-47.1;1.445;5099.1;""no""",HH_28351
"29;""admin."";""single"";""university.degree"";""no"";""no"";""no"";""cellular"";""apr"";""wed"";548;2;999;0;""nonexistent"";-1.8;93.075;-47.1;1.445;5099.1;""yes""",HH_28352
"33;""admin."";""single"";""university.degree"";""no"";""no"";""no"";""cellular"";""apr"";""wed"";171;2;999;0;""nonexistent"";-1.8;93.075;-47.1;1.445;5099.1;""no""",HH_28353
"30;""unemployed"";""single"";""basic.9y"";""no"";""no"";""no"";""cellular"";""apr"";""wed"";142;4;999;0;""nonexistent"";-1.8;93.075;-47.1;1.445;5099.1;""yes""",HH_28354
"46;""services"";""married"";""high.school"";""no"";""yes"";""no"";""cellular"";""apr"";""wed"";417;2;999;2;""failure"";-1.8;93.075;-47.1;1.445;5099.1;""no""",HH_28355
"43;""self-employed"";""married"";""high.school"";""unknown"";""yes"";""no"";""cellular"";""apr"";""wed"";902;2;999;0;""nonexistent"";-1.8;93.075;-47.1;1.445;5099.1;""no""",HH_28356
"29;""admin."";""married"";""university.degree"";""no"";""yes"";""no"";""cellular"";""apr"";""wed"";350;2;999;0;""nonexistent"";-1.8;93.075;-47.1;1.445;5099.1;""yes""",HH_28357
"59;""admin."";""married"";""high.school"";""no"";""yes"";""no"";""cellular"";""apr"";""wed"";101;2;999;0;""nonexistent"";-1.8;93.075;-47.1;1.445;5099.1;""no""",HH_28358
"31;""admin."";""single"";""university.degree"";""no"";""yes"";""no"";""cellular"";""apr"";""wed"";124;2;999;0;""nonexistent"";-1.8;93.075;-47.1;1.445;5099.1;""no""",HH_28359
"20;""student"";""single"";""high.school"";""no"";""yes"";""no"";""cellular"";""apr"";""thu"";162;4;999;1;""failure"";-1.8;93.075;-47.1;1.435;5099.1;""no""",HH_28360
"36;""admin."";""single"";""university.degree"";""no"";""yes"";""no"";""cellular"";""apr"";""thu"";68;3;999;2;""failure"";-1.8;93.075;-47.1;1.435;5099.1;""no""",HH_28361
"37;""blue-collar"";""divorced"";""basic.9y"";""unknown"";""yes"";""no"";""cellular"";""apr"";""thu"";435;2;999;1;""failure"";-1.8;93.075;-47.1;1.435;5099.1;""no""",HH_28362
"31;""admin."";""single"";""university.degree"";""no"";""yes"";""no"";""cellular"";""apr"";""thu"";87;1;999;0;""nonexistent"";-1.8;93.075;-47.1;1.435;5099.1;""no""",HH_28363
"21;""services"";""single"";""high.school"";""no"";""yes"";""no"";""cellular"";""apr"";""thu"";374;3;999;0;""nonexistent"";-1.8;93.075;-47.1;1.435;5099.1;""no""",HH_28364
"41;""admin."";""married"";""university.degree"";""unknown"";""yes"";""yes"";""telephone"";""apr"";""thu"";40;1;999;0;""nonexistent"";-1.8;93.075;-47.1;1.435;5099.1;""no""",HH_28365
"52;""admin."";""married"";""high.school"";""no"";""no"";""no"";""cellular"";""apr"";""thu"";312;2;999;0;""nonexistent"";-1.8;93.075;-47.1;1.435;5099.1;""no""",HH_28366
"21;""services"";""single"";""high.school"";""no"";""yes"";""yes"";""cellular"";""apr"";""thu"";820;2;999;0;""nonexistent"";-1.8;93.075;-47.1;1.435;5099.1;""no""",HH_28367
"41;""admin."";""single"";""university.degree"";""no"";""yes"";""no"";""cellular"";""apr"";""thu"";328;1;999;0;""nonexistent"";-1.8;93.075;-47.1;1.435;5099.1;""no""",HH_28368
"28;""services"";""single"";""high.school"";""no"";""no"";""no"";""cellular"";""apr"";""thu"";528;1;999;0;""nonexistent"";-1.8;93.075;-47.1;1.435;5099.1;""no""",HH_28369
"46;""technician"";""single"";""basic.9y"";""no"";""yes"";""no"";""cellular"";""apr"";""thu"";168;1;999;0;""nonexistent"";-1.8;93.075;-47.1;1.435;5099.1;""no""",HH_28370
"43;""admin."";""divorced"";""high.school"";""no"";""unknown"";""unknown"";""cellular"";""apr"";""thu"";105;1;999;1;""failure"";-1.8;93.075;-47.1;1.435;5099.1;""no""",HH_28371
"43;""technician"";""married"";""professional.course"";""no"";""no"";""no"";""cellular"";""apr"";""thu"";264;1;999;0;""nonexistent"";-1.8;93.075;-47.1;1.435;5099.1;""no""",HH_28372
"36;""admin."";""single"";""university.degree"";""no"";""yes"";""no"";""cellular"";""apr"";""thu"";592;4;999;1;""failure"";-1.8;93.075;-47.1;1.435;5099.1;""yes""",HH_28373
"59;""blue-collar"";""married"";""basic.4y"";""unknown"";""yes"";""no"";""cellular"";""apr"";""thu"";125;6;999;0;""nonexistent"";-1.8;93.075;-47.1;1.435;5099.1;""no""",HH_28374
"44;""management"";""divorced"";""university.degree"";""no"";""yes"";""no"";""cellular"";""apr"";""thu"";207;1;999;0;""nonexistent"";-1.8;93.075;-47.1;1.435;5099.1;""no""",HH_28375
"24;""admin."";""single"";""professional.course"";""no"";""yes"";""no"";""cellular"";""apr"";""thu"";125;6;999;0;""nonexistent"";-1.8;93.075;-47.1;1.435;5099.1;""no""",HH_28376
"35;""services"";""married"";""basic.9y"";""no"";""yes"";""no"";""cellular"";""apr"";""thu"";150;1;999;0;""nonexistent"";-1.8;93.075;-47.1;1.435;5099.1;""no""",HH_28377
"32;""self-employed"";""single"";""university.degree"";""no"";""no"";""no"";""cellular"";""apr"";""thu"";394;1;999;0;""nonexistent"";-1.8;93.075;-47.1;1.435;5099.1;""yes""",HH_28378
"35;""services"";""married"";""basic.9y"";""no"";""no"";""no"";""cellular"";""apr"";""thu"";85;1;999;0;""nonexistent"";-1.8;93.075;-47.1;1.435;5099.1;""no""",HH_28379
"43;""admin."";""divorced"";""high.school"";""no"";""yes"";""no"";""cellular"";""apr"";""thu"";448;2;999;1;""failure"";-1.8;93.075;-47.1;1.435;5099.1;""yes""",HH_28380
"33;""technician"";""single"";""university.degree"";""no"";""no"";""no"";""cellular"";""apr"";""thu"";657;1;999;0;""nonexistent"";-1.8;93.075;-47.1;1.435;5099.1;""yes""",HH_28381
"38;""services"";""married"";""basic.9y"";""no"";""yes"";""no"";""cellular"";""apr"";""thu"";220;1;999;1;""failure"";-1.8;93.075;-47.1;1.435;5099.1;""no""",HH_28382
"38;""technician"";""married"";""high.school"";""no"";""no"";""no"";""cellular"";""apr"";""thu"";113;1;999;0;""nonexistent"";-1.8;93.075;-47.1;1.435;5099.1;""no""",HH_28383
"37;""technician"";""divorced"";""professional.course"";""no"";""yes"";""no"";""cellular"";""apr"";""thu"";241;1;999;1;""failure"";-1.8;93.075;-47.1;1.435;5099.1;""no""",HH_28384
"32;""services"";""divorced"";""high.school"";""no"";""no"";""no"";""cellular"";""apr"";""thu"";765;3;999;0;""nonexistent"";-1.8;93.075;-47.1;1.435;5099.1;""no""",HH_28385
"35;""entrepreneur"";""married"";""university.degree"";""unknown"";""yes"";""no"";""cellular"";""apr"";""thu"";311;1;999;1;""failure"";-1.8;93.075;-47.1;1.435;5099.1;""no""",HH_28386
"33;""technician"";""single"";""university.degree"";""no"";""unknown"";""unknown"";""cellular"";""apr"";""thu"";527;3;999;0;""nonexistent"";-1.8;93.075;-47.1;1.435;5099.1;""yes""",HH_28387
"67;""retired"";""married"";""university.degree"";""no"";""yes"";""no"";""telephone"";""apr"";""thu"";126;4;999;0;""nonexistent"";-1.8;93.075;-47.1;1.435;5099.1;""no""",HH_28388
"33;""technician"";""single"";""university.degree"";""no"";""no"";""no"";""cellular"";""apr"";""thu"";304;1;999;0;""nonexistent"";-1.8;93.075;-47.1;1.435;5099.1;""no""",HH_28389
"40;""self-employed"";""married"";""university.degree"";""no"";""yes"";""no"";""cellular"";""apr"";""thu"";161;1;999;0;""nonexistent"";-1.8;93.075;-47.1;1.435;5099.1;""no""",HH_28390
"40;""self-employed"";""married"";""university.degree"";""no"";""yes"";""no"";""cellular"";""apr"";""thu"";236;1;999;1;""failure"";-1.8;93.075;-47.1;1.435;5099.1;""no""",HH_28391
"41;""technician"";""married"";""university.degree"";""unknown"";""no"";""yes"";""cellular"";""apr"";""thu"";272;1;999;1;""failure"";-1.8;93.075;-47.1;1.435;5099.1;""no""",HH_28392
"32;""blue-collar"";""married"";""high.school"";""no"";""yes"";""no"";""cellular"";""apr"";""thu"";259;2;999;1;""failure"";-1.8;93.075;-47.1;1.435;5099.1;""no""",HH_28393
"51;""services"";""married"";""high.school"";""unknown"";""no"";""no"";""cellular"";""apr"";""thu"";278;3;999;0;""nonexistent"";-1.8;93.075;-47.1;1.435;5099.1;""no""",HH_28394
"41;""technician"";""married"";""university.degree"";""unknown"";""yes"";""yes"";""cellular"";""apr"";""thu"";139;1;999;0;""nonexistent"";-1.8;93.075;-47.1;1.435;5099.1;""no""",HH_28395
"48;""blue-collar"";""married"";""basic.9y"";""unknown"";""yes"";""yes"";""cellular"";""apr"";""thu"";429;2;999;0;""nonexistent"";-1.8;93.075;-47.1;1.435;5099.1;""no""",HH_28396
"33;""services"";""divorced"";""university.degree"";""no"";""yes"";""no"";""cellular"";""apr"";""thu"";230;1;999;0;""nonexistent"";-1.8;93.075;-47.1;1.435;5099.1;""no""",HH_28397
"36;""admin."";""married"";""university.degree"";""no"";""yes"";""no"";""cellular"";""apr"";""thu"";96;4;999;0;""nonexistent"";-1.8;93.075;-47.1;1.435;5099.1;""no""",HH_28398
"45;""admin."";""married"";""high.school"";""no"";""no"";""yes"";""cellular"";""apr"";""thu"";109;2;999;1;""failure"";-1.8;93.075;-47.1;1.435;5099.1;""no""",HH_28399
"33;""technician"";""single"";""university.degree"";""no"";""yes"";""no"";""cellular"";""apr"";""thu"";530;1;999;0;""nonexistent"";-1.8;93.075;-47.1;1.435;5099.1;""yes""",HH_28400
"33;""technician"";""single"";""university.degree"";""no"";""yes"";""no"";""cellular"";""apr"";""thu"";71;1;999;1;""failure"";-1.8;93.075;-47.1;1.435;5099.1;""no""",HH_28401
"30;""self-employed"";""single"";""university.degree"";""no"";""no"";""no"";""cellular"";""apr"";""thu"";159;1;999;0;""nonexistent"";-1.8;93.075;-47.1;1.435;5099.1;""no""",HH_28402
"30;""self-employed"";""single"";""university.degree"";""no"";""yes"";""no"";""cellular"";""apr"";""thu"";104;1;999;0;""nonexistent"";-1.8;93.075;-47.1;1.435;5099.1;""no""",HH_28403
